model,id,cer
KerasOCR,6,0.8067403896787783
KerasOCR,2,0.8070866141732284
KerasOCR,3,0.8130165289256198
KerasOCR,1,0.787340366463076
KerasOCR,18,0.8212058212058212
KerasOCR,19,0.8209733487833141
claude_complex,17,0.6525847693162868
claude_complex,16,0.6492836676217765
claude_complex,14,0.6239870340356564
claude_complex,15,0.6328079392877992
claude_complex,11,0.7026121902210315
claude_complex,10,0.6334991708126037
claude_complex,12,0.649843912591051
claude_complex,13,0.6699751861042184
claude_complex,8,0.6911551474142098
claude_complex,9,0.6135531135531136
claude_complex,4,0.651685393258427
claude_complex,5,0.6369047619047619
claude_complex,7,0.6771970132107984
claude_complex,6,0.6355976829910479
claude_complex,2,0.6589566929133859
claude_complex,3,0.6363636363636364
claude_complex,1,0.6629650194336479
claude_complex,18,0.5841995841995842
claude_complex,19,0.5741599073001159
gpt_simple,17,0.7526403557531962
gpt_simple,16,0.9438395415472779
gpt_simple,14,0.8271204754186926
gpt_simple,15,0.8441330998248686
gpt_simple,11,1.2096450100468854
gpt_simple,10,0.6970702045328911
gpt_simple,12,0.7804370447450573
gpt_simple,13,0.832258064516129
gpt_simple,8,0.9009183180280329
gpt_simple,9,0.6654456654456654
gpt_simple,4,0.8741573033707866
gpt_simple,5,0.76007326007326
gpt_simple,7,0.7489948305571511
gpt_simple,6,0.7461822011585044
gpt_simple,2,0.8730314960629921
gpt_simple,3,0.7365702479338843
gpt_simple,1,0.7418101054969461
gpt_simple,18,0.9048856548856549
gpt_simple,19,0.6848203939745076
claude_one_example,17,0.7320733740967204
claude_one_example,16,0.7060171919770774
claude_one_example,14,0.7217720151269584
claude_one_example,15,0.6112084063047285
claude_one_example,11,0.7119892833221702
claude_one_example,10,0.7645107794361525
claude_one_example,12,0.7434963579604579
claude_one_example,13,0.7508684863523574
claude_one_example,8,0.7699371677138714
claude_one_example,9,0.7173382173382173
claude_one_example,4,0.7264044943820225
claude_one_example,5,0.7536630036630036
claude_one_example,7,0.7541642734060885
claude_one_example,6,0.6566614007372301
claude_one_example,3,0.7329545454545454
claude_one_example,1,0.7029428095502499
claude_one_example,18,0.7385654885654885
claude_one_example,19,0.7108922363847046
gpt_refine_complex,17,0.7392996108949417
gpt_refine_complex,16,0.6189111747851003
gpt_refine_complex,14,0.7239330091842248
gpt_refine_complex,15,0.5826036193812025
gpt_refine_complex,11,0.6550569323509712
gpt_refine_complex,10,0.6655610834715312
gpt_refine_complex,12,0.6696149843912591
gpt_refine_complex,13,0.6724565756823822
gpt_refine_complex,8,0.6080231996133397
gpt_refine_complex,9,0.9816849816849816
gpt_refine_complex,4,0.75
gpt_refine_complex,5,0.7481684981684982
gpt_refine_complex,7,0.7564618035611718
gpt_refine_complex,6,0.6535018430753028
gpt_refine_complex,2,0.6673228346456693
gpt_refine_complex,3,0.6048553719008265
gpt_refine_complex,1,0.7401443642420877
gpt_refine_complex,18,0.7978170478170478
gpt_refine_complex,19,0.604287369640788
EasyOCR,17,0.7893274041133963
EasyOCR,16,0.7868194842406877
EasyOCR,14,0.7655321447866018
EasyOCR,15,0.7816695855224752
EasyOCR,11,0.8633623576691226
EasyOCR,10,0.7484798231066888
EasyOCR,12,0.7872008324661811
EasyOCR,13,0.7781637717121588
EasyOCR,8,0.749637506041566
EasyOCR,9,0.8021978021978022
EasyOCR,4,0.8393258426966292
EasyOCR,5,0.7586996336996337
EasyOCR,7,0.8345778288340034
EasyOCR,6,0.7604002106371774
EasyOCR,2,0.7721456692913385
EasyOCR,3,0.7691115702479339
EasyOCR,1,0.8256524153248196
EasyOCR,18,0.7406444906444907
EasyOCR,19,0.7566628041714948
