model,id,cer
gpt_one_example,5_3,0.4645669291338583
gpt_one_example,5_4,0.41379310344827586
gpt_one_example,5_5,0.2696629213483146
gpt_one_example,5_6,0.26804123711340205
gpt_one_example,5_7,0.025
gpt_one_example,5_8,0.22916666666666666
gpt_one_example,5_9,0.390625
gpt_one_example,5_10,0.02702702702702703
gpt_one_example,5_11,0.3865546218487395
gpt_one_example,5_12,0.12389380530973451
gpt_one_example,5_13,0.4
gpt_one_example,5_14,0.17543859649122806
gpt_one_example,6_0,0.7035670356703567
gpt_one_example,6_1,0.75
gpt_one_example,6_2,0.1896551724137931
gpt_one_example,6_3,0.28431372549019607
gpt_one_example,6_4,0.4126984126984127
gpt_one_example,6_5,0.42592592592592593
gpt_one_example,6_6,0.0
gpt_one_example,6_7,0.20430107526881722
gpt_one_example,6_8,0.15789473684210525
gpt_one_example,6_9,0.043478260869565216
gpt_one_example,6_10,0.2033898305084746
gpt_one_example,6_11,0.2403846153846154
gpt_one_example,6_12,0.18181818181818182
gpt_one_example,6_13,0.02631578947368421
gpt_one_example,6_14,0.2894736842105263
gpt_one_example,7_0,0.7416974169741697
gpt_one_example,7_1,0.12121212121212122
gpt_one_example,7_2,0.42207792207792205
gpt_one_example,7_3,0.027777777777777776
gpt_one_example,7_4,0.22429906542056074
gpt_one_example,7_5,0.1388888888888889
gpt_one_example,7_6,0.044444444444444446
gpt_one_example,7_7,0.06060606060606061
gpt_one_example,7_8,0.4700854700854701
gpt_one_example,7_9,0.0
gpt_one_example,7_10,0.02631578947368421
gpt_one_example,7_11,0.02564102564102564
gpt_one_example,7_12,0.2706766917293233
gpt_one_example,7_13,0.25925925925925924
gpt_one_example,8_0,0.8573185731857319
gpt_one_example,8_1,0.025
gpt_one_example,8_2,0.29457364341085274
gpt_one_example,8_3,0.22950819672131148
gpt_one_example,8_4,0.29245283018867924
gpt_one_example,8_5,0.35344827586206895
gpt_one_example,8_6,0.43478260869565216
gpt_one_example,8_7,0.24074074074074073
gpt_one_example,8_8,0.36666666666666664
gpt_one_example,8_9,0.33636363636363636
gpt_one_example,8_10,0.17307692307692307
gpt_one_example,8_11,0.42990654205607476
gpt_one_example,8_12,0.3
gpt_one_example,8_13,0.019230769230769232
gpt_one_example,9_0,0.7908979089790897
gpt_one_example,9_1,0.18181818181818182
gpt_one_example,9_2,0.3082706766917293
gpt_one_example,9_3,0.0
gpt_one_example,9_4,0.0975609756097561
gpt_one_example,9_5,0.0
gpt_one_example,9_6,0.023809523809523808
gpt_one_example,9_7,0.023809523809523808
gpt_one_example,9_8,0.02127659574468085
gpt_one_example,9_9,0.336
gpt_one_example,9_10,0.31666666666666665
gpt_one_example,9_11,0.02564102564102564
gpt_one_example,9_12,0.2857142857142857
gpt_one_example,9_13,0.027777777777777776
gpt_one_example,10_0,0.8204182041820418
gpt_one_example,10_1,0.0
gpt_one_example,10_2,0.36879432624113473
gpt_one_example,10_3,0.02631578947368421
gpt_one_example,10_4,0.28125
gpt_one_example,10_5,0.08333333333333333
gpt_one_example,10_6,0.1968503937007874
gpt_one_example,10_7,0.29213483146067415
gpt_one_example,10_8,0.0
gpt_one_example,10_9,0.2777777777777778
gpt_one_example,10_10,0.25
gpt_one_example,10_11,0.0
gpt_one_example,10_12,0.2830188679245283
gpt_one_example,10_13,0.2692307692307692
gpt_one_example,11_0,0.8191881918819188
gpt_one_example,11_1,0.027777777777777776
gpt_one_example,11_2,0.0
gpt_one_example,11_3,0.24691358024691357
gpt_one_example,11_4,0.0
gpt_one_example,11_5,0.313953488372093
gpt_one_example,11_6,0.02702702702702703
gpt_one_example,11_7,0.02631578947368421
gpt_one_example,11_8,0.02040816326530612
gpt_one_example,11_9,0.2127659574468085
gpt_one_example,11_10,0.13513513513513514
gpt_one_example,11_11,0.3333333333333333
gpt_one_example,11_12,0.025
gpt_one_example,11_13,0.025
gpt_one_example,12_0,0.8142681426814268
gpt_one_example,12_1,0.4461538461538462
gpt_one_example,12_2,0.4567901234567901
gpt_one_example,12_3,0.17142857142857143
gpt_one_example,12_4,0.375
gpt_one_example,12_5,0.13636363636363635
gpt_one_example,12_6,0.3591549295774648
gpt_one_example,12_7,0.3275862068965517
gpt_one_example,12_8,0.2903225806451613
gpt_one_example,12_9,0.4731182795698925
gpt_one_example,12_10,0.17391304347826086
gpt_one_example,12_11,0.1702127659574468
gpt_one_example,12_12,0.16964285714285715
gpt_one_example,12_13,0.4
gpt_one_example,13_0,0.7170971709717097
gpt_one_example,13_1,0.0
gpt_one_example,13_2,0.02127659574468085
gpt_one_example,13_3,0.45
gpt_one_example,13_4,0.024390243902439025
gpt_one_example,13_5,0.18699186991869918
gpt_one_example,13_6,0.3829787234042553
gpt_one_example,13_7,0.0
gpt_one_example,13_8,0.0196078431372549
gpt_one_example,13_9,0.21052631578947367
gpt_one_example,13_10,0.7388535031847133
gpt_one_example,13_11,0.4158415841584158
gpt_one_example,13_12,0.3686868686868687
gpt_one_example,13_13,0.3103448275862069
gpt_one_example,14_0,0.8523985239852399
gpt_one_example,14_1,0.0
gpt_one_example,14_2,0.35185185185185186
gpt_one_example,14_3,0.18478260869565216
gpt_one_example,14_4,0.0
gpt_one_example,14_5,0.027777777777777776
gpt_one_example,14_6,0.21739130434782608
gpt_one_example,14_7,0.36477987421383645
gpt_one_example,14_8,0.34444444444444444
gpt_one_example,14_9,0.39
gpt_one_example,14_10,0.02857142857142857
gpt_one_example,14_11,0.3466666666666667
gpt_one_example,14_12,0.029411764705882353
gpt_one_example,14_13,0.0
gpt_one_example,15_0,0.8413284132841329
gpt_one_example,15_1,0.28888888888888886
gpt_one_example,15_2,0.0
gpt_one_example,15_3,0.02857142857142857
gpt_one_example,15_4,0.029411764705882353
gpt_one_example,15_5,0.045454545454545456
gpt_one_example,15_6,0.40441176470588236
gpt_one_example,15_7,0.0
gpt_one_example,15_8,0.29457364341085274
gpt_one_example,15_9,0.02702702702702703
gpt_one_example,15_10,0.07692307692307693
gpt_one_example,15_11,0.0
gpt_one_example,15_12,0.027777777777777776
gpt_one_example,15_13,0.2792207792207792
gpt_one_example,16_0,0.8179581795817958
gpt_one_example,16_1,0.22784810126582278
gpt_one_example,16_2,0.5596330275229358
gpt_one_example,16_3,0.21794871794871795
gpt_one_example,16_4,0.0
gpt_one_example,16_5,0.020833333333333332
gpt_one_example,16_6,0.0
gpt_one_example,16_7,0.027777777777777776
gpt_one_example,16_8,0.5822784810126582
gpt_one_example,16_9,0.02564102564102564
gpt_one_example,16_10,0.0
gpt_one_example,16_11,0.0
gpt_one_example,16_12,0.2916666666666667
gpt_one_example,16_13,0.023255813953488372
gpt_one_example,17_0,0.7527675276752768
gpt_one_example,17_1,0.02
gpt_one_example,17_2,0.3888888888888889
gpt_one_example,17_3,0.37209302325581395
gpt_one_example,17_4,0.1
gpt_one_example,17_5,0.232
gpt_one_example,17_6,0.024390243902439025
gpt_one_example,17_7,0.25274725274725274
gpt_one_example,17_8,0.35555555555555557
gpt_one_example,17_9,0.0967741935483871
gpt_one_example,17_10,0.024390243902439025
gpt_one_example,17_11,0.024390243902439025
gpt_one_example,17_12,0.27835051546391754
gpt_one_example,17_13,0.2976190476190476
gpt_one_example,18_0,0.7170971709717097
gpt_one_example,18_1,0.0
gpt_one_example,18_2,0.0
gpt_one_example,18_3,0.0
gpt_one_example,18_4,0.3006993006993007
gpt_one_example,18_5,0.0
gpt_one_example,18_6,0.19444444444444445
gpt_one_example,18_7,0.3880597014925373
gpt_one_example,18_8,0.4013605442176871
gpt_one_example,18_9,0.0
gpt_one_example,18_10,0.24444444444444444
gpt_one_example,18_11,0.46551724137931033
gpt_one_example,18_12,0.3118279569892473
gpt_one_example,18_13,0.30612244897959184
gpt_one_example,19_0,0.8154981549815498
gpt_one_example,19_1,0.0
gpt_one_example,19_2,0.029411764705882353
gpt_one_example,19_3,0.0
gpt_one_example,19_4,0.0
gpt_one_example,19_5,0.0
gpt_one_example,19_6,0.3780487804878049
gpt_one_example,19_7,0.37373737373737376
gpt_one_example,19_8,0.37349397590361444
gpt_one_example,19_9,0.0
gpt_one_example,19_10,0.0
gpt_one_example,19_11,0.2532467532467532
gpt_one_example,19_12,0.0
gpt_one_example,19_13,0.3482142857142857
gpt_one_example,20_0,0.7539975399753998
gpt_one_example,20_1,0.0
gpt_one_example,20_2,0.0
gpt_one_example,20_3,0.0
gpt_one_example,20_4,0.0
gpt_one_example,20_5,0.453781512605042
gpt_one_example,20_6,0.1643835616438356
gpt_one_example,20_7,0.02564102564102564
gpt_one_example,20_8,0.02564102564102564
gpt_one_example,20_9,0.21951219512195122
gpt_one_example,20_10,0.3333333333333333
gpt_one_example,20_11,0.0
gpt_one_example,20_12,0.0
gpt_one_example,20_13,0.18
claude_refine_complex,1_0,0.6777367773677737
claude_refine_complex,1_1,0.024390243902439025
claude_refine_complex,1_2,0.024390243902439025
claude_refine_complex,1_3,0.4222222222222222
claude_refine_complex,1_4,0.6206896551724138
claude_refine_complex,1_5,0.02702702702702703
claude_refine_complex,1_6,0.025
claude_refine_complex,1_7,0.02040816326530612
claude_refine_complex,1_8,0.022222222222222223
claude_refine_complex,1_9,0.4076923076923077
claude_refine_complex,1_10,0.5368421052631579
claude_refine_complex,1_11,0.5648148148148148
claude_refine_complex,1_12,0.21621621621621623
claude_refine_complex,1_13,1.376923076923077
claude_refine_complex,2_0,0.7847478474784748
claude_refine_complex,2_1,0.625
claude_refine_complex,2_2,0.4125874125874126
claude_refine_complex,2_3,0.49504950495049505
claude_refine_complex,2_4,0.4766355140186916
claude_refine_complex,2_5,0.02631578947368421
claude_refine_complex,2_6,0.4344262295081967
claude_refine_complex,2_7,0.32407407407407407
claude_refine_complex,2_8,0.552
claude_refine_complex,2_9,0.08333333333333333
claude_refine_complex,2_10,0.08571428571428572
claude_refine_complex,2_11,0.2644628099173554
claude_refine_complex,2_12,0.39
claude_refine_complex,2_13,0.027777777777777776
claude_refine_complex,2_14,0.472
claude_refine_complex,3_0,0.7662976629766297
claude_refine_complex,3_1,0.4864864864864865
claude_refine_complex,3_2,0.42857142857142855
claude_refine_complex,3_3,0.3404255319148936
claude_refine_complex,3_4,0.027777777777777776
claude_refine_complex,3_5,0.022222222222222223
claude_refine_complex,3_6,0.2641509433962264
claude_refine_complex,3_7,0.5681818181818182
claude_refine_complex,3_8,0.26666666666666666
claude_refine_complex,3_9,0.17142857142857143
claude_refine_complex,3_10,0.38016528925619836
claude_refine_complex,3_11,0.3076923076923077
claude_refine_complex,3_12,0.4782608695652174
claude_refine_complex,3_13,0.3333333333333333
claude_refine_complex,4_0,0.8757687576875769
claude_refine_complex,4_1,0.2777777777777778
claude_refine_complex,4_2,0.36
claude_refine_complex,4_3,0.3783783783783784
claude_refine_complex,4_4,0.15789473684210525
claude_refine_complex,4_5,0.125
claude_refine_complex,4_6,0.42748091603053434
claude_refine_complex,4_7,0.16666666666666666
claude_refine_complex,4_8,0.02631578947368421
claude_refine_complex,4_9,0.30434782608695654
claude_refine_complex,4_10,0.1
claude_refine_complex,4_11,0.30097087378640774
claude_refine_complex,4_12,0.5254237288135594
claude_refine_complex,4_13,0.32
claude_refine_complex,5_0,0.7613776137761378
claude_refine_complex,5_1,0.0
claude_refine_complex,5_2,0.4748201438848921
claude_refine_complex,5_3,0.5669291338582677
claude_refine_complex,5_4,0.5948275862068966
claude_refine_complex,5_5,0.3595505617977528
claude_refine_complex,5_6,0.422680412371134
claude_refine_complex,5_7,0.05
claude_refine_complex,5_8,0.3888888888888889
claude_refine_complex,5_9,0.3515625
claude_refine_complex,5_10,0.02702702702702703
claude_refine_complex,5_11,0.5630252100840336
claude_refine_complex,5_12,0.34513274336283184
claude_refine_complex,5_13,0.5111111111111111
claude_refine_complex,5_14,0.24561403508771928
claude_refine_complex,6_0,0.8622386223862238
claude_refine_complex,6_1,64.0
claude_refine_complex,6_2,0.23275862068965517
claude_refine_complex,6_3,0.47058823529411764
claude_refine_complex,6_4,0.2222222222222222
claude_refine_complex,6_5,0.5925925925925926
claude_refine_complex,6_6,0.075
claude_refine_complex,6_7,0.46236559139784944
claude_refine_complex,6_8,0.34210526315789475
claude_refine_complex,6_9,0.06521739130434782
claude_refine_complex,6_10,0.4661016949152542
claude_refine_complex,6_11,0.6442307692307693
claude_refine_complex,6_12,0.4431818181818182
claude_refine_complex,6_13,0.42105263157894735
claude_refine_complex,6_14,0.5175438596491229
claude_refine_complex,7_0,0.8327183271832719
claude_refine_complex,7_1,0.42424242424242425
claude_refine_complex,7_2,0.5064935064935064
claude_refine_complex,7_3,0.027777777777777776
claude_refine_complex,7_4,0.38317757009345793
claude_refine_complex,7_5,0.4722222222222222
claude_refine_complex,7_6,0.28888888888888886
claude_refine_complex,7_7,0.030303030303030304
claude_refine_complex,7_8,0.2905982905982906
claude_refine_complex,7_9,0.19444444444444445
claude_refine_complex,7_10,0.18421052631578946
claude_refine_complex,7_11,0.20512820512820512
claude_refine_complex,7_12,0.3684210526315789
claude_refine_complex,7_13,0.4537037037037037
claude_refine_complex,8_0,0.6605166051660517
claude_refine_complex,8_1,0.125
claude_refine_complex,8_2,0.32558139534883723
claude_refine_complex,8_3,0.26229508196721313
claude_refine_complex,8_4,0.41509433962264153
claude_refine_complex,8_5,0.45689655172413796
claude_refine_complex,8_6,0.37681159420289856
claude_refine_complex,8_7,0.48148148148148145
claude_refine_complex,8_8,0.325
claude_refine_complex,8_9,0.24545454545454545
claude_refine_complex,8_10,0.22115384615384615
claude_refine_complex,8_11,0.4953271028037383
claude_refine_complex,8_12,0.48333333333333334
claude_refine_complex,8_13,2.3461538461538463
claude_refine_complex,9_0,0.8917589175891759
claude_refine_complex,9_1,0.20454545454545456
claude_refine_complex,9_2,0.3308270676691729
claude_refine_complex,9_3,0.14285714285714285
claude_refine_complex,9_4,0.14634146341463414
claude_refine_complex,9_5,0.11904761904761904
claude_refine_complex,9_6,0.023809523809523808
claude_refine_complex,9_7,0.023809523809523808
claude_refine_complex,9_8,0.02127659574468085
claude_refine_complex,9_9,0.4
claude_refine_complex,9_10,0.6
claude_refine_complex,9_11,0.05128205128205128
claude_refine_complex,9_12,0.42016806722689076
claude_refine_complex,9_13,0.2777777777777778
claude_refine_complex,10_0,0.8819188191881919
claude_refine_complex,10_1,0.02702702702702703
claude_refine_complex,10_2,0.5390070921985816
claude_refine_complex,10_3,0.02631578947368421
claude_refine_complex,10_4,0.296875
claude_refine_complex,10_5,0.1111111111111111
claude_refine_complex,10_6,0.2755905511811024
claude_refine_complex,10_7,0.5393258426966292
claude_refine_complex,10_8,0.2857142857142857
claude_refine_complex,10_9,0.4444444444444444
claude_refine_complex,10_10,0.4583333333333333
claude_refine_complex,10_11,0.16666666666666666
claude_refine_complex,10_12,0.3867924528301887
claude_refine_complex,10_13,0.2692307692307692
claude_refine_complex,11_0,0.8487084870848709
claude_refine_complex,11_1,0.16666666666666666
claude_refine_complex,11_2,0.37142857142857144
claude_refine_complex,11_3,0.4691358024691358
claude_refine_complex,11_4,0.1388888888888889
claude_refine_complex,11_5,0.46511627906976744
claude_refine_complex,11_6,0.02702702702702703
claude_refine_complex,11_7,0.02631578947368421
claude_refine_complex,11_8,0.3673469387755102
claude_refine_complex,11_9,0.2127659574468085
claude_refine_complex,11_10,0.21621621621621623
claude_refine_complex,11_11,0.5714285714285714
claude_refine_complex,11_12,0.05
claude_refine_complex,11_13,2.775
claude_refine_complex,12_0,0.9040590405904059
claude_refine_complex,12_1,0.5538461538461539
claude_refine_complex,12_2,0.5555555555555556
claude_refine_complex,12_3,0.3142857142857143
claude_refine_complex,12_4,0.59375
claude_refine_complex,12_5,0.1590909090909091
claude_refine_complex,12_6,0.39436619718309857
claude_refine_complex,12_7,0.5344827586206896
claude_refine_complex,12_8,0.3870967741935484
claude_refine_complex,12_9,0.3870967741935484
claude_refine_complex,12_10,0.21739130434782608
claude_refine_complex,12_11,0.2127659574468085
claude_refine_complex,12_12,0.5535714285714286
claude_refine_complex,12_13,0.416
claude_refine_complex,13_0,0.8782287822878229
claude_refine_complex,13_1,0.045454545454545456
claude_refine_complex,13_2,0.1276595744680851
claude_refine_complex,13_3,0.61
claude_refine_complex,13_4,0.07317073170731707
claude_refine_complex,13_5,0.37398373983739835
claude_refine_complex,13_6,0.23404255319148937
claude_refine_complex,13_7,0.047619047619047616
claude_refine_complex,13_8,0.27450980392156865
claude_refine_complex,13_9,0.45864661654135336
claude_refine_complex,13_10,0.267515923566879
claude_refine_complex,13_11,0.25742574257425743
claude_refine_complex,13_12,0.5404040404040404
claude_refine_complex,13_13,0.3620689655172414
claude_refine_complex,14_0,0.7859778597785978
claude_refine_complex,14_1,0.17647058823529413
claude_refine_complex,14_2,0.5617283950617284
claude_refine_complex,14_3,0.358695652173913
claude_refine_complex,14_4,0.17142857142857143
claude_refine_complex,14_5,0.027777777777777776
claude_refine_complex,14_6,0.17391304347826086
claude_refine_complex,14_7,0.49056603773584906
claude_refine_complex,14_8,0.5666666666666667
claude_refine_complex,14_9,0.4
claude_refine_complex,14_10,0.11428571428571428
claude_refine_complex,14_11,0.42
claude_refine_complex,14_12,0.11764705882352941
claude_refine_complex,14_13,4.457142857142857
claude_refine_complex,15_0,0.8474784747847478
claude_refine_complex,15_1,0.5925925925925926
claude_refine_complex,15_2,0.02857142857142857
claude_refine_complex,15_3,0.02857142857142857
claude_refine_complex,15_4,0.029411764705882353
claude_refine_complex,15_5,0.18181818181818182
claude_refine_complex,15_6,0.45588235294117646
claude_refine_complex,15_7,0.08333333333333333
claude_refine_complex,15_8,0.5736434108527132
claude_refine_complex,15_9,0.10810810810810811
claude_refine_complex,15_10,0.07692307692307693
claude_refine_complex,15_11,0.16216216216216217
claude_refine_complex,15_12,0.1388888888888889
claude_refine_complex,15_13,0.4935064935064935
claude_refine_complex,16_0,0.9015990159901599
claude_refine_complex,16_1,0.5506329113924051
claude_refine_complex,16_2,0.5963302752293578
claude_refine_complex,16_3,0.5384615384615384
claude_refine_complex,16_4,0.05128205128205128
claude_refine_complex,16_5,0.020833333333333332
claude_refine_complex,16_6,0.15384615384615385
claude_refine_complex,16_7,0.16666666666666666
claude_refine_complex,16_8,0.6329113924050633
claude_refine_complex,16_9,0.1282051282051282
claude_refine_complex,16_10,0.04878048780487805
claude_refine_complex,16_11,0.14285714285714285
claude_refine_complex,16_12,0.43452380952380953
claude_refine_complex,16_13,0.18604651162790697
claude_refine_complex,17_0,0.7281672816728167
claude_refine_complex,17_1,0.1
claude_refine_complex,17_2,0.4166666666666667
claude_refine_complex,17_3,0.45348837209302323
claude_refine_complex,17_4,0.05
claude_refine_complex,17_5,0.544
claude_refine_complex,17_6,0.2926829268292683
claude_refine_complex,17_7,0.31868131868131866
claude_refine_complex,17_8,0.5555555555555556
claude_refine_complex,17_9,0.1532258064516129
claude_refine_complex,17_10,0.2682926829268293
claude_refine_complex,17_11,0.3902439024390244
claude_refine_complex,17_12,0.422680412371134
claude_refine_complex,17_13,0.4880952380952381
claude_refine_complex,18_0,1.8364083640836408
claude_refine_complex,18_1,0.16216216216216217
claude_refine_complex,18_2,0.025
claude_refine_complex,18_3,0.02127659574468085
claude_refine_complex,18_4,0.3916083916083916
claude_refine_complex,18_5,0.02857142857142857
claude_refine_complex,18_6,0.1111111111111111
claude_refine_complex,18_7,0.39552238805970147
claude_refine_complex,18_8,0.564625850340136
claude_refine_complex,18_9,0.16216216216216217
claude_refine_complex,18_10,0.43703703703703706
claude_refine_complex,18_11,0.5431034482758621
claude_refine_complex,18_12,0.3978494623655914
claude_refine_complex,18_13,0.37755102040816324
claude_refine_complex,19_0,0.8856088560885609
claude_refine_complex,19_1,0.11428571428571428
claude_refine_complex,19_2,0.17647058823529413
claude_refine_complex,19_3,0.02857142857142857
claude_refine_complex,19_4,0.022727272727272728
claude_refine_complex,19_5,0.02857142857142857
claude_refine_complex,19_6,0.4146341463414634
claude_refine_complex,19_7,0.43434343434343436
claude_refine_complex,19_8,0.39759036144578314
claude_refine_complex,19_9,0.3235294117647059
claude_refine_complex,19_10,0.02857142857142857
claude_refine_complex,19_11,0.33766233766233766
claude_refine_complex,19_12,0.027777777777777776
claude_refine_complex,19_13,1.5892857142857142
claude_refine_complex,20_0,0.7933579335793358
claude_refine_complex,20_1,0.40540540540540543
claude_refine_complex,20_2,0.28205128205128205
claude_refine_complex,20_3,0.021739130434782608
claude_refine_complex,20_4,0.3611111111111111
claude_refine_complex,20_5,0.5546218487394958
claude_refine_complex,20_6,0.3424657534246575
claude_refine_complex,20_7,0.1282051282051282
claude_refine_complex,20_8,0.15384615384615385
claude_refine_complex,20_9,0.2764227642276423
claude_refine_complex,20_10,0.3103448275862069
claude_refine_complex,20_11,0.02564102564102564
claude_refine_complex,20_12,0.027777777777777776
claude_refine_complex,20_13,1.7
claude_two_example,1_0,0.8831488314883149
claude_two_example,1_2,0.0975609756097561
claude_two_example,1_4,0.4367816091954023
claude_two_example,1_5,0.24324324324324326
claude_two_example,1_6,0.2
claude_two_example,1_7,0.02040816326530612
claude_two_example,1_8,0.0
claude_two_example,1_9,0.2153846153846154
claude_two_example,1_10,0.37894736842105264
claude_two_example,1_11,0.3148148148148148
claude_two_example,1_12,0.0
claude_two_example,1_13,0.5307692307692308
claude_two_example,2_0,0.7908979089790897
claude_two_example,2_1,4.5
claude_two_example,2_2,0.3706293706293706
claude_two_example,2_3,0.31683168316831684
claude_two_example,2_4,0.22429906542056074
claude_two_example,2_5,0.23684210526315788
claude_two_example,2_6,0.1885245901639344
claude_two_example,2_7,0.25925925925925924
claude_two_example,2_8,0.592
claude_two_example,2_9,0.0
claude_two_example,2_10,0.02857142857142857
claude_two_example,2_11,0.4049586776859504
claude_two_example,2_12,0.17
claude_two_example,2_13,0.0
claude_two_example,2_14,0.4
claude_two_example,3_0,0.7970479704797048
claude_two_example,3_1,1.4054054054054055
claude_two_example,3_2,0.3865546218487395
claude_two_example,3_3,0.2553191489361702
claude_two_example,3_4,0.0
claude_two_example,3_5,0.4666666666666667
claude_two_example,3_6,0.3018867924528302
claude_two_example,3_7,0.553030303030303
claude_two_example,3_8,0.8952380952380953
claude_two_example,3_9,0.0
claude_two_example,3_10,0.2644628099173554
claude_two_example,3_11,1.8076923076923077
claude_two_example,3_12,0.6956521739130435
claude_two_example,3_13,0.3333333333333333
claude_two_example,4_0,0.8856088560885609
claude_two_example,4_1,0.3333333333333333
claude_two_example,4_2,0.248
claude_two_example,4_3,0.36036036036036034
claude_two_example,4_4,0.15789473684210525
claude_two_example,4_5,0.325
claude_two_example,4_6,0.3816793893129771
claude_two_example,4_7,0.16666666666666666
claude_two_example,4_8,0.0
claude_two_example,4_9,0.08695652173913043
claude_two_example,4_10,0.025
claude_two_example,4_11,0.27184466019417475
claude_two_example,4_12,0.6610169491525424
claude_two_example,4_13,0.2
claude_two_example,5_0,0.8929889298892989
claude_two_example,5_1,43.25
claude_two_example,5_2,0.6834532374100719
claude_two_example,5_3,0.6535433070866141
claude_two_example,5_4,0.9051724137931034
claude_two_example,5_5,0.2696629213483146
claude_two_example,5_6,0.31958762886597936
claude_two_example,5_7,0.3
claude_two_example,5_8,0.3680555555555556
claude_two_example,5_9,0.640625
claude_two_example,5_10,0.13513513513513514
claude_two_example,5_11,0.8823529411764706
claude_two_example,5_12,0.17699115044247787
claude_two_example,5_13,0.4222222222222222
claude_two_example,5_14,1.4035087719298245
claude_two_example,6_0,0.8154981549815498
claude_two_example,6_1,32.75
claude_two_example,6_2,0.8103448275862069
claude_two_example,6_3,0.9019607843137255
claude_two_example,6_4,0.25396825396825395
claude_two_example,6_5,0.3888888888888889
claude_two_example,6_6,0.025
claude_two_example,6_7,0.1935483870967742
claude_two_example,6_8,0.15789473684210525
claude_two_example,6_9,0.41304347826086957
claude_two_example,6_10,0.7542372881355932
claude_two_example,6_11,0.9711538461538461
claude_two_example,6_12,0.2840909090909091
claude_two_example,6_13,0.3157894736842105
claude_two_example,6_14,0.8070175438596491
claude_two_example,7_0,0.8413284132841329
claude_two_example,7_1,0.5151515151515151
claude_two_example,7_2,0.7077922077922078
claude_two_example,7_3,0.4444444444444444
claude_two_example,7_4,0.42990654205607476
claude_two_example,7_5,0.3611111111111111
claude_two_example,7_6,0.4666666666666667
claude_two_example,7_7,0.0
claude_two_example,7_8,0.8974358974358975
claude_two_example,7_9,0.08333333333333333
claude_two_example,7_10,0.15789473684210525
claude_two_example,7_11,0.1282051282051282
claude_two_example,7_12,0.20300751879699247
claude_two_example,7_13,1.6018518518518519
claude_two_example,8_0,0.9126691266912669
claude_two_example,8_1,0.025
claude_two_example,8_2,0.27906976744186046
claude_two_example,8_3,1.2868852459016393
claude_two_example,8_4,0.2830188679245283
claude_two_example,8_5,0.35344827586206895
claude_two_example,8_6,0.43478260869565216
claude_two_example,8_7,0.37037037037037035
claude_two_example,8_8,0.35833333333333334
claude_two_example,8_9,0.22727272727272727
claude_two_example,8_10,0.22115384615384615
claude_two_example,8_11,0.14953271028037382
claude_two_example,8_12,0.31666666666666665
claude_two_example,8_13,0.038461538461538464
claude_two_example,9_0,0.947109471094711
claude_two_example,9_1,0.0
claude_two_example,9_2,0.3233082706766917
claude_two_example,9_3,0.047619047619047616
claude_two_example,9_4,0.07317073170731707
claude_two_example,9_5,0.07142857142857142
claude_two_example,9_6,0.0
claude_two_example,9_7,0.023809523809523808
claude_two_example,9_8,0.0
claude_two_example,9_9,0.416
claude_two_example,9_10,0.55
claude_two_example,9_11,0.02564102564102564
